TITLE="Solution_n=50Re=100.txt" VARIABLES="x", "y", "u", "v", "p" ZONE T="Solution_n=50Re=100.txt" I=48 J=48 F=POINT
4.8958333333e-01, 7.8125000000e-01, 7.4200298492e-02, 1.1638209637e-01, -5.0613343796e-02
4.8958333333e-01, 8.0208333333e-01, 1.1171718152e-01, 1.0906571839e-01, -5.2877450633e-02
4.8958333333e-01, 8.2291666667e-01, 1.5456194928e-01, 9.9583155449e-02, -4.7746801252e-02
4.8958333333e-01, 8.4375000000e-01, 2.0441559583e-01, 8.8064281749e-02, -4.8796099192e-02
4.8958333333e-01, 8.6458333333e-01, 2.6412414451e-01, 7.4610783000e-02, -4.2815865440e-02
4.8958333333e-01, 8.8541666667e-01, 3.3605116146e-01, 5.9768892387e-02, -4.2874458612e-02
4.8958333333e-01, 9.0625000000e-01, 4.2345953624e-01, 4.4118446588e-02, -3.6442547573e-02
4.8958333333e-01, 9.2708333333e-01, 5.2768790918e-01, 2.8896356425e-02, -3.5867288536e-02
4.8958333333e-01, 9.4791666667e-01, 6.4957716802e-01, 1.5346293549e-02, -2.9528460399e-02
4.8958333333e-01, 9.6875000000e-01, 7.8554685069e-01, 5.2492688157e-03, -2.8897901239e-02
4.8958333333e-01, 9.8958333333e-01, 9.2970790547e-01, -1.2220055686e-04, -2.3360882407e-02
5.1041666667e-01, 1.0416666667e-02, -7.8687978768e-03, -2.3307469157e-05, 1.5332027335e-02
5.1041666667e-01, 3.1250000000e-02, -2.2153893117e-02, -2.7312297572e-05, 1.5360371671e-02
5.1041666667e-01, 5.2083333333e-02, -3.5421563247e-02, -2.1868827030e-04, 1.5114676058e-02
5.1041666667e-01, 7.2916666667e-02, -4.7798929902e-02, -3.7081854176e-04, 1.5291252890e-02
5.1041666667e-01, 9.3750000000e-02, -5.9589907769e-02, -6.9672233724e-04, 1.4767328681e-02
5.1041666667e-01, 1.1458333333e-01, -7.0893238234e-02, -9.4930898623e-04, 1.5052773668e-02
5.1041666667e-01, 1.3541666667e-01, -8.1911247851e-02, -1.3247949565e-03, 1.4199018082e-02
5.1041666667e-01, 1.5625000000e-01, -9.2718967643e-02, -1.5600455170e-03, 1.4531282970e-02
5.1041666667e-01, 1.7708333333e-01, -1.0343001754e-01, -1.8335300103e-03, 1.3278965556e-02
5.1041666667e-01, 1.9791666667e-01, -1.1409140300e-01, -1.8690981861e-03, 1.3574317464e-02
5.1041666667e-01, 2.1875000000e-01, -1.2472994821e-01, -1.8278427754e-03, 1.1835021735e-02
5.1041666667e-01, 2.3958333333e-01, -1.3535489691e-01, -1.4245115810e-03, 1.1986091049e-02
5.1041666667e-01, 2.6041666667e-01, -1.4590191117e-01, -8.0563975313e-04, 9.6495624839e-03
5.1041666667e-01, 2.8125000000e-01, -1.5633150907e-01, 3.1642585945e-04, 9.5253549636e-03
5.1041666667e-01, 3.0208333333e-01, -1.6648324268e-01, 1.8031995593e-03, 6.4621516602e-03
5.1041666667e-01, 3.2291666667e-01, -1.7626229368e-01, 3.9337611837e-03, 5.9148188396e-03
5.1041666667e-01, 3.4375000000e-01, -1.8541351680e-01, 6.5667397532e-03, 1.9884308858e-03
5.1041666667e-01, 3.6458333333e-01, -1.9379107393e-01, 9.9569480744e-03, 8.7147864187e-04
5.1041666667e-01, 3.8541666667e-01, -2.0106008015e-01, 1.3945382847e-02, -4.0361285160e-03
5.1041666667e-01, 4.0625000000e-01, -2.0704464143e-01, 1.8743572016e-02, -5.8354847281e-03
5.1041666667e-01, 4.2708333333e-01, -2.1136351762e-01, 2.4159087562e-02, -1.1784443650e-02
5.1041666667e-01, 4.4791666667e-01, -2.1384994098e-01, 3.0341591696e-02, -1.4301441551e-02
5.1041666667e-01, 4.6875000000e-01, -2.1412712039e-01, 3.7053446049e-02, -2.1247344681e-02
5.1041666667e-01, 4.8958333333e-01, -2.1208866344e-01, 4.4369914494e-02, -2.4395486424e-02
5.1041666667e-01, 5.1041666667e-01, -2.0742081464e-01, 5.2006402070e-02, -3.2151026007e-02
5.1041666667e-01, 5.3125000000e-01, -2.0012566979e-01, 5.9962607471e-02, -3.5696377713e-02
5.1041666667e-01, 5.5208333333e-01, -1.9000149406e-01, 6.7919373699e-02, -4.3921626392e-02
5.1041666667e-01, 5.7291666667e-01, -1.7718299247e-01, 7.5812770428e-02, -4.7494663551e-02
5.1041666667e-01, 5.9375000000e-01, -1.6160055481e-01, 8.3314542843e-02, -5.5730711255e-02
5.1041666667e-01, 6.1458333333e-01, -1.4350271025e-01, 9.0317932490e-02, -5.8882774767e-02
5.1041666667e-01, 6.3541666667e-01, -1.2292980915e-01, 9.6516822744e-02, -6.6626121673e-02
5.1041666667e-01, 6.5625000000e-01, -1.0017187983e-01, 1.0178207706e-01, -6.8916983171e-02
5.1041666667e-01, 6.7708333333e-01, -7.5309834769e-02, 1.0585623673e-01, -7.5711658362e-02
5.1041666667e-01, 6.9791666667e-01, -4.8544751269e-02, 1.0859887610e-01, -7.6797819479e-02
5.1041666667e-01, 7.1875000000e-01, -1.9876865080e-02, 1.0981594289e-01, -8.2312186364e-02
5.1041666667e-01, 7.3958333333e-01, 1.0780219931e-02, 1.0935646170e-01, -8.2004119320e-02
5.1041666667e-01, 7.6041666667e-01, 4.3696011090e-02, 1.0709739079e-01, -8.6067042303e-02
5.1041666667e-01, 7.8125000000e-01, 7.9529200402e-02, 1.0288341982e-01, -8.4339016589e-02
5.1041666667e-01, 8.0208333333e-01, 1.1908696390e-01, 9.6687994065e-02, -8.6931308710e-02
5.1041666667e-01, 8.2291666667e-01, 1.6394385066e-01, 8.8403741207e-02, -8.3891967363e-02
5.1041666667e-01, 8.4375000000e-01, 2.1568872564e-01, 7.8193055512e-02, -8.5115025431e-02
5.1041666667e-01, 8.6458333333e-01, 2.7696154604e-01, 6.6152637785e-02, -8.0972987317e-02
5.1041666667e-01, 8.8541666667e-01, 3.4989539361e-01, 5.2835530966e-02, -8.1040930593e-02
5.1041666667e-01, 9.0625000000e-01, 4.3742572600e-01, 3.8805190941e-02, -7.6119625548e-02
5.1041666667e-01, 9.2708333333e-01, 5.4058347696e-01, 2.5223289746e-02, -7.5427541142e-02
5.1041666667e-01, 9.4791666667e-01, 6.5997720158e-01, 1.3246236887e-02, -7.0260739779e-02
5.1041666667e-01, 9.6875000000e-01, 7.9206286686e-01, 4.4326958973e-03, -6.9499641558e-02
5.1041666667e-01, 9.8958333333e-01, 9.3154641887e-01, -1.2889595997e-04, -6.4863489839e-02
5.3125000000e-01, 1.0416666667e-02, -7.7981306431e-03, -3.7314058393e-05, 2.1809942856e-02
5.3125000000e-01, 3.1250000000e-02, -2.1937741431e-02, -2.0820417522e-04, 2.1728811157e-02
5.3125000000e-01, 5.2083333333e-02, -3.5068725908e-02, -7.2508689876e-04, 2.1494523632e-02
5.3125000000e-01, 7.2916666667e-02, -4.7325138936e-02, -1.2950459215e-03, 2.1704310974e-02
5.3125000000e-01, 9.3750000000e-02, -5.9018037609e-02, -2.1603340057e-03, 2.1203228728e-02
5.3125000000e-01, 1.1458333333e-01, -7.0253943444e-02, -3.0209711116e-03, 2.1657164366e-02
5.3125000000e-01, 1.3541666667e-01, -8.1241279678e-02, -4.1056460443e-03, 2.0838261623e-02
5.3125000000e-01, 1.5625000000e-01, -9.2063721724e-02, -5.1060432453e-03, 2.1471239729e-02
5.3125000000e-01, 1.7708333333e-01, -1.0284039179e-01, -6.2347368294e-03, 2.0266626748e-02
5.3125000000e-01, 1.9791666667e-01, -1.1362709761e-01, -7.1740246875e-03, 2.0994924157e-02
5.3125000000e-01, 2.1875000000e-01, -1.2445502414e-01, -8.1192870750e-03, 1.9316550237e-02
5.3125000000e-01, 2.3958333333e-01, -1.3534111503e-01, -8.7438573696e-03, 2.0034354823e-02
5.3125000000e-01, 2.6041666667e-01, -1.4622276966e-01, -9.2272405988e-03, 1.7770819812e-02
5.3125000000e-01, 2.8125000000e-01, -1.5706517162e-01, -9.2375144128e-03, 1.8348554166e-02
5.3125000000e-01, 3.0208333333e-01, -1.6770471968e-01, -8.9433809142e-03, 1.5366606392e-02
5.3125000000e-01, 3.2291666667e-01, -1.7804582164e-01, -8.0163471610e-03, 1.5656064586e-02
5.3125000000e-01, 3.4375000000e-01, -1.8782270567e-01, -6.6242209729e-03, 1.1811896890e-02
5.3125000000e-01, 3.6458333333e-01, -1.9688108614e-01, -4.4565209502e-03, 1.1663423529e-02
5.3125000000e-01, 3.8541666667e-01, -2.0486598996e-01, -1.6948000752e-03, 6.8285200395e-03
5.3125000000e-01, 4.0625000000e-01, -2.1158444232e-01, 1.9337201681e-03, 6.1237636258e-03
5.3125000000e-01, 4.2708333333e-01, -2.1662551158e-01, 6.2167079373e-03, 2.2667453425e-04
5.3125000000e-01, 4.4791666667e-01, -2.1979829304e-01, 1.1367787594e-02, -1.0751113309e-03
5.3125000000e-01, 4.6875000000e-01, -2.2068949148e-01, 1.7129532570e-02, -7.9973863002e-03
5.3125000000e-01, 4.8958333333e-01, -2.1916631368e-01, 2.3639018822e-02, -9.8110308964e-03
5.3125000000e-01, 5.1041666667e-01, -2.1487745223e-01, 3.0589078913e-02, -1.7568653115e-02
5.3125000000e-01, 5.3125000000e-01, -2.0780353119e-01, 3.8033247723e-02, -1.9653747117e-02
5.3125000000e-01, 5.5208333333e-01, -1.9771124591e-01, 4.5625464856e-02, -2.7889863251e-02
5.3125000000e-01, 5.7291666667e-01, -1.8472574240e-01, 5.3342356634e-02, -2.9862949829e-02
5.3125000000e-01, 5.9375000000e-01, -1.6875699539e-01, 6.0826054019e-02, -3.8087779885e-02
5.3125000000e-01, 6.1458333333e-01, -1.5005931303e-01, 6.7993345128e-02, -3.9485778142e-02
5.3125000000e-01, 6.3541666667e-01, -1.2866431465e-01, 7.4511437616e-02, -4.7157652941e-02
5.3125000000e-01, 6.5625000000e-01, -1.0488112775e-01, 8.0255427836e-02, -4.7538313862e-02
5.3125000000e-01, 6.7708333333e-01, -7.8789369446e-02, 8.4953173955e-02, -5.4166157998e-02
5.3125000000e-01, 6.9791666667e-01, -5.0616703097e-02, 8.8447161885e-02, -5.3210606561e-02
5.3125000000e-01, 7.1875000000e-01, -2.0364509300e-02, 9.0551509390e-02, -5.8439823070e-02
5.3125000000e-01, 7.3958333333e-01, 1.2023156276e-02, 9.1074226539e-02, -5.6019527141e-02
5.3125000000e-01, 7.6041666667e-01, 4.6809393713e-02, 8.9934344433e-02, -5.9672117268e-02
5.3125000000e-01, 7.8125000000e-01, 8.4609695225e-02, 8.6908679264e-02, -5.5860553456e-02
5.3125000000e-01, 8.0208333333e-01, 1.2619686014e-01, 8.2055887917e-02, -5.7926007178e-02
5.3125000000e-01, 8.2291666667e-01, 1.7305688784e-01, 7.5170507769e-02, -5.2964530828e-02
5.3125000000e-01, 8.4375000000e-01, 2.2666669926e-01, 6.6544906862e-02, -5.3569132621e-02
5.3125000000e-01, 8.6458333333e-01, 2.8948166906e-01, 5.6138339006e-02, -4.7827051064e-02
5.3125000000e-01, 8.8541666667e-01, 3.6339860832e-01, 4.4658524327e-02, -4.7236165768e-02
5.3125000000e-01, 9.0625000000e-01, 4.5107177746e-01, 3.2464484145e-02, -4.1225550685e-02
5.3125000000e-01, 9.2708333333e-01, 5.5324686324e-01, 2.0840551810e-02, -3.9933876702e-02
5.3125000000e-01, 9.4791666667e-01, 6.7036776188e-01, 1.0624726584e-02, -3.4405765235e-02
5.3125000000e-01, 9.6875000000e-01, 7.9892198355e-01, 3.3930436883e-03, -3.3264283324e-02
5.3125000000e-01, 9.8958333333e-01, 9.3401170542e-01, -2.1910009758e-04, -2.9206078127e-02
5.5208333333e-01, 1.0416666667e-02, -7.6232796526e-03, -3.9430324097e-05, 1.6831233230e-02
5.5208333333e-01, 3.1250000000e-02, -2.1466120286e-02, -3.6382602577e-04, 1.6583313927e-02
5.5208333333e-01, 5.2083333333e-02, -3.4334721510e-02, -1.1684158870e-03, 1.6339891089e-02
5.5208333333e-01, 7.2916666667e-02, -4.6363682804e-02, -2.1383082994e-03, 1.6337293011e-02
5.5208333333e-01, 9.3750000000e-02, -5.7863982588e-02, -3.5014002463e-03, 1.5817266085e-02
5.5208333333e-01, 1.1458333333e-01, -6.8947926204e-02, -4.9498812426e-03, 1.6000984076e-02
5.5208333333e-01, 1.3541666667e-01, -7.9826175726e-02, -6.7005948719e-03, 1.5152497519e-02
5.5208333333e-01, 1.5625000000e-01, -9.0589876866e-02, -8.4473800114e-03, 1.5446805044e-02
5.5208333333e-01, 1.7708333333e-01, -1.0136203611e-01, -1.0391323746e-02, 1.4200741974e-02
5.5208333333e-01, 1.9791666667e-01, -1.1220685277e-01, -1.2223047025e-02, 1.4511519504e-02
5.5208333333e-01, 2.1875000000e-01, -1.2316011553e-01, -1.4124582230e-02, 1.2777440284e-02
5.5208333333e-01, 2.3958333333e-01, -1.3424694340e-01, -1.5780519883e-02, 1.2987141588e-02
5.5208333333e-01, 2.6041666667e-01, -1.4540825413e-01, -1.7352853149e-02, 1.0648934885e-02
5.5208333333e-01, 2.8125000000e-01, -1.5661536876e-01, -1.8520999622e-02, 1.0613197185e-02
5.5208333333e-01, 3.0208333333e-01, -1.6770440994e-01, -1.9429689943e-02, 7.5291416920e-03
5.5208333333e-01, 3.2291666667e-01, -1.7858145363e-01, -1.9759482926e-02, 7.0802586555e-03
5.5208333333e-01, 3.4375000000e-01, -1.8897334302e-01, -1.9645860388e-02, 3.0930185918e-03
5.5208333333e-01, 3.6458333333e-01, -1.9872049484e-01, -1.8783659642e-02, 2.0561320884e-03
5.5208333333e-01, 3.8541666667e-01, -2.0745032127e-01, -1.7312949880e-02, -2.9816821142e-03
5.5208333333e-01, 4.0625000000e-01, -2.1495614944e-01, -1.4962706266e-02, -4.7550393206e-03
5.5208333333e-01, 4.2708333333e-01, -2.2079758505e-01, -1.1895683303e-02, -1.0937160308e-02
5.5208333333e-01, 4.4791666667e-01, -2.2476276561e-01, -7.8987999208e-03, -1.3519019330e-02
5.5208333333e-01, 4.6875000000e-01, -2.2639835162e-01, -3.1751364591e-03, -2.0829130285e-02
5.5208333333e-01, 4.8958333333e-01, -2.2554820978e-01, 2.4086013560e-03, -2.4159776236e-02
5.5208333333e-01, 5.1041666667e-01, -2.2181504354e-01, 8.5993090494e-03, -3.2419656686e-02
5.5208333333e-01, 5.3125000000e-01, -2.1516205573e-01, 1.5438144863e-02, -3.6269685359e-02
5.5208333333e-01, 5.5208333333e-01, -2.0531060297e-01, 2.2627673946e-02, -4.5117875757e-02
5.5208333333e-01, 5.7291666667e-01, -1.9238358163e-01, 3.0119372154e-02, -4.9093663632e-02
5.5208333333e-01, 5.9375000000e-01, -1.7625154330e-01, 3.7595388738e-02, -5.8016595268e-02
5.5208333333e-01, 6.1458333333e-01, -1.5718809384e-01, 4.4933569219e-02, -6.1622297073e-02
5.5208333333e-01, 6.3541666667e-01, -1.3519189185e-01, 5.1832643304e-02, -7.0038793570e-02
5.5208333333e-01, 6.5625000000e-01, -1.1061361616e-01, 5.8117793786e-02, -7.2780941648e-02
5.5208333333e-01, 6.7708333333e-01, -8.3501568812e-02, 6.3542893079e-02, -8.0152701437e-02
5.5208333333e-01, 6.9791666667e-01, -5.4143086699e-02, 6.7895269520e-02, -8.1648610003e-02
5.5208333333e-01, 7.1875000000e-01, -2.2503929728e-02, 7.1013657888e-02, -8.7573471341e-02
5.5208333333e-01, 7.3958333333e-01, 1.1397384894e-02, 7.2652718901e-02, -8.7620681308e-02
5.5208333333e-01, 7.6041666667e-01, 4.7861558372e-02, 7.2758065426e-02, -9.1875319602e-02
5.5208333333e-01, 7.8125000000e-01, 8.7407656925e-02, 7.1062120508e-02, -9.0460913206e-02
5.5208333333e-01, 8.0208333333e-01, 1.3082513540e-01, 6.7652936679e-02, -9.2990649930e-02
5.5208333333e-01, 8.2291666667e-01, 1.7945483173e-01, 6.2294750961e-02, -9.0255315506e-02
5.5208333333e-01, 8.4375000000e-01, 2.3472089441e-01, 5.5306148211e-02, -9.1146335842e-02
5.5208333333e-01, 8.6458333333e-01, 2.9884792859e-01, 4.6626199189e-02, -8.7354414449e-02
5.5208333333e-01, 8.8541666667e-01, 3.7356924848e-01, 3.6962394493e-02, -8.6853643196e-02
5.5208333333e-01, 9.0625000000e-01, 4.6124369852e-01, 2.6637640719e-02, -8.2439891672e-02
5.5208333333e-01, 9.2708333333e-01, 5.6242323453e-01, 1.6859477636e-02, -8.1080121907e-02
5.5208333333e-01, 9.4791666667e-01, 6.7742470971e-01, 8.3646737957e-03, -7.6791495637e-02
5.5208333333e-01, 9.6875000000e-01, 8.0290669355e-01, 2.5206022235e-03, -7.5542918751e-02
5.5208333333e-01, 9.8958333333e-01, 9.3472036247e-01, -2.2977048761e-04, -7.2444447788e-02
5.7291666667e-01, 1.0416666667e-02, -7.3948743019e-03, -5.4110866220e-05, 2.3210852092e-02
5.7291666667e-01, 3.1250000000e-02, -2.0808755877e-02, -5.4315098718e-04, 2.2856911127e-02
5.7291666667e-01, 5.2083333333e-02, -3.3294243643e-02, -1.6668711611e-03, 2.2626628120e-02
5.7291666667e-01, 7.2916666667e-02, -4.4992154585e-02, -3.0431501196e-03, 2.2663348133e-02
5.7291666667e-01, 9.3750000000e-02, -5.6206464675e-02, -4.9301915102e-03, 2.2169867329e-02
5.7291666667e-01, 1.1458333333e-01, -6.7054748827e-02, -6.9689814596e-03, 2.2530171985e-02
5.7291666667e-01, 1.3541666667e-01, -7.7743780918e-02, -9.4111643530e-03, 2.1723005271e-02
5.7291666667e-01, 1.5625000000e-01, -8.8372992858e-02, -1.1908576809e-02, 2.2328858581e-02
5.7291666667e-01, 1.7708333333e-01, -9.9064724783e-02, -1.4699737062e-02, 2.1141153327e-02
5.7291666667e-01, 1.9791666667e-01, -1.0989383913e-01, -1.7437690988e-02, 2.1900332133e-02
5.7291666667e-01, 2.1875000000e-01, -1.2089755128e-01, -2.0342845034e-02, 2.0244108837e-02
5.7291666667e-01, 2.3958333333e-01, -1.3211284411e-01, -2.3062575773e-02, 2.1043480090e-02
5.7291666667e-01, 2.6041666667e-01, -1.4348228993e-01, -2.5796308741e-02, 1.8804171152e-02
5.7291666667e-01, 2.8125000000e-01, -1.5498833483e-01, -2.8182890059e-02, 1.9504363954e-02
5.7291666667e-01, 3.0208333333e-01, -1.6646623638e-01, -3.0401424137e-02, 1.6539378115e-02
5.7291666667e-01, 3.2291666667e-01, -1.7782965120e-01, -3.2085201587e-02, 1.6976090643e-02
5.7291666667e-01, 3.4375000000e-01, -1.8879852896e-01, -3.3398976371e-02, 1.3123224899e-02
5.7291666667e-01, 3.6458333333e-01, -1.9921399665e-01, -3.3981152999e-02, 1.3121464071e-02
5.7291666667e-01, 3.8541666667e-01, -2.0868694334e-01, -3.3994695690e-02, 8.2236141441e-03
5.7291666667e-01, 4.0625000000e-01, -2.1700170890e-01, -3.3102295534e-02, 7.6304962556e-03
5.7291666667e-01, 4.2708333333e-01, -2.2368941792e-01, -3.1483629326e-02, 1.5805604590e-03
5.7291666667e-01, 4.4791666667e-01, -2.2851883989e-01, -2.8851579631e-02, 3.1706823336e-04
5.7291666667e-01, 4.6875000000e-01, -2.3099689276e-01, -2.5422886832e-02, -6.8812539220e-03
5.7291666667e-01, 4.8958333333e-01, -2.3094075919e-01, -2.0987811741e-02, -8.7602991412e-03
5.7291666667e-01, 5.1041666667e-01, -2.2790699574e-01, -1.5814481013e-02, -1.6933273374e-02
5.7291666667e-01, 5.3125000000e-01, -2.2183189608e-01, -9.7907182638e-03, -1.9195253754e-02
5.7291666667e-01, 5.5208333333e-01, -2.1239247320e-01, -3.2349994859e-03, -2.7970165596e-02
5.7291666667e-01, 5.7291666667e-01, -1.9969345719e-01, 3.8614562659e-03, -3.0206871622e-02
5.7291666667e-01, 5.9375000000e-01, -1.8357119246e-01, 1.1151980557e-02, -3.9039935567e-02
5.7291666667e-01, 6.1458333333e-01, -1.6429656759e-01, 1.8551630206e-02, -4.0733724555e-02
5.7291666667e-01, 6.3541666667e-01, -1.4184853921e-01, 2.5726206284e-02, -4.8999248107e-02
5.7291666667e-01, 6.5625000000e-01, -1.1659137752e-01, 3.2514635590e-02, -4.9640795743e-02
5.7291666667e-01, 6.7708333333e-01, -8.8566845175e-02, 3.8643416447e-02, -5.6753269947e-02
5.7291666667e-01, 6.9791666667e-01, -5.8087467901e-02, 4.3888809414e-02, -5.5968377830e-02
5.7291666667e-01, 7.1875000000e-01, -2.5121958674e-02, 4.8081706688e-02, -6.1488945863e-02
5.7291666667e-01, 7.3958333333e-01, 1.0278748745e-02, 5.0939358188e-02, -5.9124695186e-02
5.7291666667e-01, 7.6041666667e-01, 4.8399992114e-02, 5.2434360756e-02, -6.2813139767e-02
5.7291666667e-01, 7.8125000000e-01, 8.9714823979e-02, 5.2231781965e-02, -5.8956986669e-02
5.7291666667e-01, 8.0208333333e-01, 1.3496422970e-01, 5.0494191729e-02, -6.0766145788e-02
5.7291666667e-01, 8.2291666667e-01, 1.8540367632e-01, 4.6881204798e-02, -5.5712605758e-02
5.7291666667e-01, 8.4375000000e-01, 2.4233525104e-01, 4.1836639049e-02, -5.5765753793e-02
5.7291666667e-01, 8.6458333333e-01, 3.0782542279e-01, 3.5142543221e-02, -4.9985715329e-02
5.7291666667e-01, 8.8541666667e-01, 3.8338716680e-01, 2.7663575908e-02, -4.8609421092e-02
5.7291666667e-01, 9.0625000000e-01, 4.7117469433e-01, 1.9483716963e-02, -4.2794924788e-02
5.7291666667e-01, 9.2708333333e-01, 5.7151983017e-01, 1.1948271783e-02, -4.0663239832e-02
5.7291666667e-01, 9.4791666667e-01, 6.8470663731e-01, 5.4341057385e-03, -3.5853570580e-02
5.7291666667e-01, 9.6875000000e-01, 8.0751642784e-01, 1.3582412348e-03, -3.4134919194e-02
5.7291666667e-01, 9.8958333333e-01, 9.3630253716e-01, -3.3804796971e-04, -3.1652720821e-02
5.9375000000e-01, 1.0416666667e-02, -7.0260178073e-03, -5.6496399969e-05, 1.8289789223e-02
5.9375000000e-01, 3.1250000000e-02, -1.9853359999e-02, -6.8841435561e-04, 1.7780174446e-02
5.9375000000e-01, 5.2083333333e-02, -3.1834722386e-02, -2.0784921500e-03, 1.7541171442e-02
5.9375000000e-01, 7.2916666667e-02, -4.3100362463e-02, -3.8236889984e-03, 1.7378101635e-02
5.9375000000e-01, 9.3750000000e-02, -5.3938151256e-02, -6.1695801432e-03, 1.6866898927e-02
5.9375000000e-01, 1.1458333333e-01, -6.4466953369e-02, -8.7520635897e-03, 1.6971076734e-02
5.9375000000e-01, 1.3541666667e-01, -7.4886580384e-02, -1.1813705821e-02, 1.6137131650e-02
5.9375000000e-01, 1.5625000000e-01, -8.5301304164e-02, -1.5012192906e-02, 1.6420863229e-02
5.9375000000e-01, 1.7708333333e-01, -9.5832921939e-02, -1.8578246949e-02, 1.5197356065e-02
5.9375000000e-01, 1.9791666667e-01, -1.0656374480e-01, -2.2177535615e-02, 1.5559731781e-02
5.9375000000e-01, 2.1875000000e-01, -1.1753523076e-01, -2.6021636519e-02, 1.3858125856e-02
5.9375000000e-01, 2.3958333333e-01, -1.2879347970e-01, -2.9773828382e-02, 1.4176619582e-02
5.9375000000e-01, 2.6041666667e-01, -1.4028793985e-01, -3.3621108125e-02, 1.1880021364e-02
5.9375000000e-01, 2.8125000000e-01, -1.5201025337e-01, -3.7218202024e-02, 1.2003205546e-02
5.9375000000e-01, 3.0208333333e-01, -1.6380209842e-01, -4.0725253656e-02, 8.9631693150e-03
5.9375000000e-01, 3.2291666667e-01, -1.7558390140e-01, -4.3788175197e-02, 8.7097212430e-03
5.9375000000e-01, 3.4375000000e-01, -1.8707739161e-01, -4.6543196938e-02, 4.7525001720e-03
5.9375000000e-01, 3.6458333333e-01, -1.9812477552e-01, -4.8635303479e-02, 3.9232106464e-03
5.9375000000e-01, 3.8541666667e-01, -2.0832917874e-01, -5.0187024177e-02, -1.1273110090e-03
5.9375000000e-01, 4.0625000000e-01, -2.1746721581e-01, -5.0860192429e-02, -2.7177366469e-03
5.9375000000e-01, 4.2708333333e-01, -2.2504830095e-01, -5.0781694963e-02, -8.9950141545e-03
5.9375000000e-01, 4.4791666667e-01, -2.3082350811e-01, -4.9657322497e-02, -1.1464181254e-02
5.9375000000e-01, 4.6875000000e-01, -2.3426211951e-01, -4.7641327012e-02, -1.8994407635e-02
5.9375000000e-01, 4.8958333333e-01, -2.3515661560e-01, -4.4515241834e-02, -2.2325748659e-02
5.9375000000e-01, 5.1041666667e-01, -2.3301213702e-01, -4.0481067371e-02, -3.0960479480e-02
5.9375000000e-01, 5.3125000000e-01, -2.2774153725e-01, -3.5423699009e-02, -3.4948775784e-02
5.9375000000e-01, 5.5208333333e-01, -2.1896277750e-01, -2.9599907294e-02, -4.4325564362e-02
5.9375000000e-01, 5.7291666667e-01, -2.0677056167e-01, -2.3011667955e-02, -4.8568162557e-02
5.9375000000e-01, 5.9375000000e-01, -1.9094171724e-01, -1.5955393989e-02, -5.8130608338e-02
5.9375000000e-01, 6.1458333333e-01, -1.7176231956e-01, -8.5453712237e-03, -6.2087335319e-02
5.9375000000e-01, 6.3541666667e-01, -1.4915489723e-01, -1.0798143890e-03, -7.1173653341e-02
5.9375000000e-01, 6.5625000000e-01, -1.2353082632e-01, 6.2329042543e-03, -7.4285955960e-02
5.9375000000e-01, 6.7708333333e-01, -9.4875742631e-02, 1.3143637980e-02, -8.2258092222e-02
5.9375000000e-01, 6.9791666667e-01, -6.3581376934e-02, 1.9369529154e-02, -8.4082236985e-02
5.9375000000e-01, 7.1875000000e-01, -2.9554478495e-02, 2.4760678848e-02, -9.0441880313e-02
5.9375000000e-01, 7.3958333333e-01, 7.0447308334e-03, 2.8972552701e-02, -9.0740154461e-02
5.9375000000e-01, 7.6041666667e-01, 4.6569134603e-02, 3.1998567166e-02, -9.5186620798e-02
5.9375000000e-01, 7.8125000000e-01, 8.9347825960e-02, 3.3448032127e-02, -9.3946387112e-02
5.9375000000e-01, 8.0208333333e-01, 1.3617571258e-01, 3.3508718146e-02, -9.6372585438e-02
5.9375000000e-01, 8.2291666667e-01, 1.8811238442e-01, 3.1794764381e-02, -9.3772228518e-02
5.9375000000e-01, 8.4375000000e-01, 2.4645955600e-01, 2.8772694443e-02, -9.4246938256e-02
5.9375000000e-01, 8.6458333333e-01, 3.1302099174e-01, 2.4182994364e-02, -9.0636105567e-02
5.9375000000e-01, 8.8541666667e-01, 3.8922807474e-01, 1.8885682168e-02, -8.9457039005e-02
5.9375000000e-01, 9.0625000000e-01, 4.7695900266e-01, 1.2902300046e-02, -8.5435584894e-02
5.9375000000e-01, 9.2708333333e-01, 5.7647284577e-01, 7.4987486755e-03, -8.3310923465e-02
5.9375000000e-01, 9.4791666667e-01, 6.8801474027e-01, 2.9279758608e-03, -7.9901797918e-02
5.9375000000e-01, 9.6875000000e-01, 8.0867884727e-01, 4.0158311033e-04, -7.8117911885e-02
5.9375000000e-01, 9.8958333333e-01, 9.3574055574e-01, -3.4958318523e-04, -7.6706982051e-02
6.1458333333e-01, 1.0416666667e-02, -6.6499635538e-03, -7.0640688297e-05, 2.4397182788e-02
6.1458333333e-01, 3.1250000000e-02, -1.8786760135e-02, -8.4758228832e-04, 2.3798872292e-02
6.1458333333e-01, 5.2083333333e-02, -3.0158969008e-02, -2.5187814210e-03, 2.3572796237e-02
6.1458333333e-01, 7.2916666667e-02, -4.0901066599e-02, -4.6188624332e-03, 2.3461099668e-02
6.1458333333e-01, 9.3750000000e-02, -5.1278090091e-02, -7.4245413532e-03, 2.2976576869e-02
6.1458333333e-01, 1.1458333333e-01, -6.1410623156e-02, -1.0525850501e-02, 2.3265291019e-02
