TITLE="Solution_n=51_Re=100_BCM=1_CM=2_U=0.10.dat" VARIABLES="x", "y", "u", "v", "vmag", "omegaxy", "vortz" ZONE T="Solution_n=51_Re=100_BCM=1_CM=2_U=0.10.dat" I=51 J=51 F=POINT
0.5200000000, 0.4800000000, -0.1964173281, 0.0308609957, 0.0198826980, -0.0000765431, -8.0984174889
0.5200000000, 0.5000000000, -0.1938481700, 0.0371889215, 0.0197383203, -0.0000690798, -8.7713525848
0.5200000000, 0.5200000000, -0.1890576058, 0.0438578266, 0.0194078044, -0.0000604008, -9.3200723672
0.5200000000, 0.5400000000, -0.1819325527, 0.0507412764, 0.0188875967, -0.0000506671, -9.7222398059
0.5200000000, 0.5600000000, -0.1724053878, 0.0576922113, 0.0181802115, -0.0000400723, -9.9647569700
0.5200000000, 0.5800000000, -0.1604558124, 0.0645467148, 0.0172951861, -0.0000288255, -10.0461210321
0.5200000000, 0.6000000000, -0.1461086512, 0.0711285866, 0.0162502350, -0.0000171306, -9.9782792687
0.5200000000, 0.6200000000, -0.1294270084, 0.0772543463, 0.0150730171, -0.0000051610, -9.7879617726
0.5200000000, 0.6400000000, -0.1105003460, 0.0827382523, 0.0138043272, 0.0000069672, -9.5176077395
0.5200000000, 0.6600000000, -0.0894271437, 0.0873969535, 0.0125041759, 0.0000192250, -9.2261027977
0.5200000000, 0.6800000000, -0.0662918028, 0.0910535097, 0.0112629236, 0.0000317030, -8.9895413409
0.5200000000, 0.7000000000, -0.0411353842, 0.0935407343, 0.0102186050, 0.0000446454, -8.9020320696
0.5200000000, 0.7200000000, -0.0139197167, 0.0947041181, 0.0095721620, 0.0000584874, -9.0760794619
0.5200000000, 0.7400000000, 0.0155154336, 0.0944049910, 0.0095671474, 0.0000738924, -9.6412118390
0.5200000000, 0.7600000000, 0.0475017238, 0.0925250313, 0.0104006227, 0.0000917845, -10.7382633674
0.5200000000, 0.7800000000, 0.0825959312, 0.0889736868, 0.0121401832, 0.0001133636, -12.5051918662
0.5200000000, 0.8000000000, 0.1216323453, 0.0837004005, 0.0147648855, 0.0001400800, -15.0489906470
0.5200000000, 0.8200000000, 0.1657625769, 0.0767135185, 0.0182653212, 0.0001735354, -18.3981088482
0.5200000000, 0.8400000000, 0.2164636603, 0.0681070546, 0.0226925290, 0.0002152640, -22.4324335488
0.5200000000, 0.8600000000, 0.2754863473, 0.0580946541, 0.0281545230, 0.0002663485, -26.7953366612
0.5200000000, 0.8800000000, 0.3447084014, 0.0470467080, 0.0347904117, 0.0003268433, -30.8063724144
0.5200000000, 0.9000000000, 0.4258581493, 0.0355214282, 0.0427337028, 0.0003950382, -33.4128698935
0.5200000000, 0.9200000000, 0.5200893586, 0.0242742162, 0.0520655528, 0.0004666936, -33.2482175916
0.5200000000, 0.9400000000, 0.6274313775, 0.0142234142, 0.0627592574, 0.0005345400, -28.8202961009
0.5200000000, 0.9600000000, 0.7461904188, 0.0063458925, 0.0746217402, 0.0005883748, -19.3966116825
0.5200000000, 0.9800000000, 0.8726558253, 0.0014821554, 0.0872657084, 0.0006172567, -2.2301785289
0.5200000000, 1.0000000000, 1.0000000000, 0.0000000000, 0.1000000000, 0.0006061324, -2.1969203467
0.5400000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000667862, -2.7381528604
0.5400000000, 0.0200000000, -0.0132479072, -0.0001158330, 0.0013248414, -0.0000611389, -2.7378841802
0.5400000000, 0.0400000000, -0.0254005533, -0.0004492539, 0.0025404526, -0.0000574691, -2.1169358608
0.5400000000, 0.0600000000, -0.0367053054, -0.0009782988, 0.0036718340, -0.0000552725, -1.6318609138
0.5400000000, 0.0800000000, -0.0473537454, -0.0016793575, 0.0047383515, -0.0000543669, -1.2068745295
0.5400000000, 0.1000000000, -0.0575119587, -0.0025266040, 0.0057567431, -0.0000545717, -0.8426320398
0.5400000000, 0.1200000000, -0.0673206405, -0.0034914182, 0.0067411117, -0.0000557372, -0.5343995376
0.5400000000, 0.1400000000, -0.0768976694, -0.0045417986, 0.0077031678, -0.0000577320, -0.2817876820
0.5400000000, 0.1600000000, -0.0863391893, -0.0056417981, 0.0086523323, -0.0000604355, -0.0870104645
0.5400000000, 0.1800000000, -0.0957198443, -0.0067510240, 0.0095957620, -0.0000637319, 0.0453985183
0.5400000000, 0.2000000000, -0.1050922399, -0.0078242622, 0.0105383101, -0.0000675039, 0.1090772375
0.5400000000, 0.2200000000, -0.1144857899, -0.0088112848, 0.0114824365, -0.0000716284, 0.0963611322
0.5400000000, 0.2400000000, -0.1239051244, -0.0096569104, 0.0124280875, -0.0000759726, -0.0011016024
0.5400000000, 0.2600000000, -0.1333282643, -0.0103013869, 0.0133725632, -0.0000803907, -0.1916274593
0.5400000000, 0.2800000000, -0.1427048014, -0.0106811627, 0.0143103975, -0.0000847237, -0.4826583620
0.5400000000, 0.3000000000, -0.1519543599, -0.0107301098, 0.0152332737, -0.0000887987, -0.8798138721
0.5400000000, 0.3200000000, -0.1609656402, -0.0103812418, 0.0161300054, -0.0000924313, -1.3858652532
0.5400000000, 0.3400000000, -0.1695963678, -0.0095689534, 0.0169866103, -0.0000954294, -1.9996884235
0.5400000000, 0.3600000000, -0.1776744628, -0.0082317670, 0.0177865052, -0.0000975996, -2.7152817488
0.5400000000, 0.3800000000, -0.1850007163, -0.0063155350, 0.0185108484, -0.0000987540, -3.5209621330
0.5400000000, 0.4000000000, -0.1913531870, -0.0037769854, 0.0191390459, -0.0000987203, -4.3988735504
0.5400000000, 0.4200000000, -0.1964934230, -0.0005874465, 0.0196494301, -0.0000973520, -5.3249493763
0.5400000000, 0.4400000000, -0.2001744546, 0.0032634785, 0.0200201055, -0.0000945383, -6.2694567586
0.5400000000, 0.4600000000, -0.2021503134, 0.0077645584, 0.0202299376, -0.0000902143, -7.1982126608
0.5400000000, 0.4800000000, -0.2021866147, 0.0128802064, 0.0202596463, -0.0000843681, -8.0744959115
0.5400000000, 0.5000000000, -0.2000715267, 0.0185486747, 0.0200929513, -0.0000770450, -8.8615926780
0.5400000000, 0.5200000000, -0.1956262558, 0.0246814308, 0.0197177090, -0.0000683470, -9.5258168736
0.5400000000, 0.5400000000, -0.1887140516, 0.0311638859, 0.0191269917, -0.0000584276, -10.0397615234
0.5400000000, 0.5600000000, -0.1792466835, 0.0378575285, 0.0183200890, -0.0000474796, -10.3854849728
0.5400000000, 0.5800000000, -0.1671873906, 0.0446033695, 0.0173034922, -0.0000357188, -10.5573373660
0.5400000000, 0.6000000000, -0.1525494413, 0.0512264557, 0.0160920731, -0.0000233616, -10.5641984033
0.5400000000, 0.6200000000, -0.1353896380, 0.0575410861, 0.0147109927, -0.0000105994, -10.4310200440
0.5400000000, 0.6400000000, -0.1157963136, 0.0633562952, 0.0131995479, 0.0000024313, -10.1997184584
0.5400000000, 0.6600000000, -0.0938715429, 0.0684811701, 0.0116196115, 0.0000156795, -9.9295854510
0.5400000000, 0.6800000000, -0.0697073945, 0.0727296798, 0.0100740891, 0.0000292129, -9.6974169448
0.5400000000, 0.7000000000, -0.0433560787, 0.0759248991, 0.0087431916, 0.0000432523, -9.5973959545
0.5400000000, 0.7200000000, -0.0147938840, 0.0779028261, 0.0079295078, 0.0000582061, -9.7403273983
0.5400000000, 0.7400000000, 0.0161209745, 0.0785163898, 0.0080154284, 0.0000747035, -10.2510302606
0.5400000000, 0.7600000000, 0.0496957279, 0.0776406899, 0.0092183199, 0.0000936198, -11.2615474938
0.5400000000, 0.7800000000, 0.0864530632, 0.0751809292, 0.0114570084, 0.0001160829, -12.8964957995
0.5400000000, 0.8000000000, 0.1271779726, 0.0710847544, 0.0145695844, 0.0001434387, -15.2458070603
0.5400000000, 0.8200000000, 0.1729505221, 0.0653605946, 0.0184888860, 0.0001771467, -18.3202288867
0.5400000000, 0.8400000000, 0.2251466573, 0.0581027708, 0.0232523008, 0.0002185634, -21.9877038695
0.5400000000, 0.8600000000, 0.2853815059, 0.0495222546, 0.0289646436, 0.0002685775, -25.8959105831
0.5400000000, 0.8800000000, 0.3553641635, 0.0399786575, 0.0357605903, 0.0003270788, -29.3993007669
0.5400000000, 0.9000000000, 0.4366349081, 0.0300042537, 0.0437664596, 0.0003922979, -31.5269125879
0.5400000000, 0.9200000000, 0.5301723077, 0.0203050386, 0.0530560996, 0.0004601497, -31.0528694041
0.5400000000, 0.9400000000, 0.6358989063, 0.0117184111, 0.0636006871, 0.0005238552, -26.6971593428
0.5400000000, 0.9600000000, 0.7521661615, 0.0051029075, 0.0752183471, 0.0005741835, -17.9421342773
0.5400000000, 0.9800000000, 0.8755449475, 0.0011408971, 0.0875545691, 0.0006015063, -2.7322757954
0.5400000000, 1.0000000000, 1.0000000000, 0.0000000000, 0.1000000000, 0.0005941889, -2.6906660672
0.5600000000, 0.0000000000, 0.0000000000, -0.0000000000, 0.0000000000, -0.0000652925, -2.6580080231
0.5600000000, 0.0200000000, -0.0129538793, -0.0001833554, 0.0012955177, -0.0000598010, -2.6538273151
0.5600000000, 0.0400000000, -0.0248445553, -0.0007039609, 0.0024854527, -0.0000562658, -2.0257909352
0.5600000000, 0.0600000000, -0.0359179992, -0.0015214018, 0.0035950206, -0.0000541890, -1.5251258035
0.5600000000, 0.0800000000, -0.0463657017, -0.0025983067, 0.0046438448, -0.0000533941, -1.0780984715
0.5600000000, 0.1000000000, -0.0563545888, -0.0038988103, 0.0056489295, -0.0000537073, -0.6862202820
0.5600000000, 0.1200000000, -0.0660271333, -0.0053872424, 0.0066246545, -0.0000549877, -0.3455486175
0.5600000000, 0.1400000000, -0.0755038817, -0.0070268824, 0.0075830160, -0.0000571127, -0.0563922903
0.5600000000, 0.1600000000, -0.0848844660, -0.0087788036, 0.0085337213, -0.0000599715, 0.1783292969
0.5600000000, 0.1800000000, -0.0942477261, -0.0106008329, 0.0094842035, -0.0000634576, 0.3532991924
0.5600000000, 0.2000000000, -0.1036510044, -0.0124466671, 0.0104395643, -0.0000674632, 0.4612276680
0.5600000000, 0.2200000000, -0.1131287657, -0.0142651952, 0.0114024618, -0.0000718734, 0.4933186582
0.5600000000, 0.2400000000, -0.1226907110, -0.0160000895, 0.0123729598, -0.0000765622, 0.4398351957
0.5600000000, 0.2600000000, -0.1323195879, -0.0175897291, 0.0133483602, -0.0000813895, 0.2907873781
0.5600000000, 0.2800000000, -0.1419689394, -0.0189675289, 0.0143230398, -0.0000861985, 0.0367600180
0.5600000000, 0.3000000000, -0.1515610697, -0.0200627446, 0.0152883196, -0.0000908162, -0.3301190919
0.5600000000, 0.3200000000, -0.1609855479, -0.0208018160, 0.0162323942, -0.0000950540, -0.8150913758
0.5600000000, 0.3400000000, -0.1700985944, -0.0211102971, 0.0171403549, -0.0000987118, -1.4196093705
0.5600000000, 0.3600000000, -0.1787237032, -0.0209153923, 0.0179943368, -0.0001015830, -2.1401903240
0.5600000000, 0.3800000000, -0.1866538358, -0.0201490760, 0.0187738221, -0.0001034624, -2.9673975757
0.5600000000, 0.4000000000, -0.1936554594, -0.0187517207, 0.0194561209, -0.0001041558, -3.8850957211
0.5600000000, 0.4200000000, -0.1994745977, -0.0166760903, 0.0200170445, -0.0001034906, -4.8701438294
0.5600000000, 0.4400000000, -0.2038449040, -0.0138914889, 0.0204317690, -0.0001013277, -5.8926889660
0.5600000000, 0.4600000000, -0.2064975605, -0.0103877864, 0.0206758672, -0.0000975724, -6.9171920462
0.5600000000, 0.4800000000, -0.2071725690, -0.0061789920, 0.0207264694, -0.0000921838, -7.9042551849
0.5600000000, 0.5000000000, -0.2056307436, -0.0013060263, 0.0205634891, -0.0000851810, -8.8132262573
0.5600000000, 0.5200000000, -0.2016654853, 0.0041616416, 0.0201708421, -0.0000766448, -9.6054433382
0.5600000000, 0.5400000000, -0.1951132390, 0.0101257546, 0.0195375809, -0.0000667136, -10.2478692624
0.5600000000, 0.5600000000, -0.1858614511, 0.0164605765, 0.0186588932, -0.0000555732, -10.7167814394
0.5600000000, 0.5800000000, -0.1738528676, 0.0230157457, 0.0175369735, -0.0000434405, -11.0011511171
0.5600000000, 0.6000000000, -0.1590851553, 0.0296204993, 0.0161819222, -0.0000305405, -11.1053875259
0.5600000000, 0.6200000000, -0.1416050609, 0.0360889392, 0.0146131464, -0.0000170797, -11.0512355056
0.5600000000, 0.6400000000, -0.1214966000, 0.0422258970, 0.0128625232, -0.0000032147, -10.8787746936
0.5600000000, 0.6600000000, -0.0988630367, 0.0478329301, 0.0109826633, 0.0000109803, -10.6466207764
0.5600000000, 0.6800000000, -0.0738026268, 0.0527140505, 0.0090695087, 0.0000255478, -10.4314971134
0.5600000000, 0.7000000000, -0.0463782378, 0.0566809844, 0.0073237114, 0.0000406814, -10.3272359143
0.5600000000, 0.7200000000, -0.0165811003, 0.0595580671, 0.0061823104, 0.0000567585, -10.4428911069
0.5600000000, 0.7400000000, 0.0157107566, 0.0611872714, 0.0063172067, 0.0000743695, -10.8989376857
0.5600000000, 0.7600000000, 0.0507780779, 0.0614343112, 0.0079703123, 0.0000943375, -11.8195089410
0.5600000000, 0.7800000000, 0.0891070364, 0.0601971475, 0.0107534927, 0.0001177164, -13.3174560225
0.5600000000, 0.8000000000, 0.1314310964, 0.0574184256, 0.0143425969, 0.0001457493, -15.4681534362
0.5600000000, 0.8200000000, 0.1787576297, 0.0531031649, 0.0186478514, 0.0001797596, -18.2682745903
0.5600000000, 0.8400000000, 0.2323627321, 0.0473421188, 0.0237136491, 0.0002209401, -21.5785336037
0.5600000000, 0.8600000000, 0.2937312502, 0.0403393000, 0.0296488291, 0.0002700087, -25.0561976212
0.5600000000, 0.8800000000, 0.3644149779, 0.0324389738, 0.0365855932, 0.0003267221, -28.0952369945
0.5600000000, 0.9000000000, 0.4457851697, 0.0241429691, 0.0446438462, 0.0003892890, -29.8085143152
0.5600000000, 0.9200000000, 0.5386725111, 0.0161039123, 0.0538913175, 0.0004538143, -29.1087275503
0.5600000000, 0.9400000000, 0.6429273075, 0.0090752009, 0.0642991355, 0.0005140328, -24.9219978253
0.5600000000, 0.9600000000, 0.7569855888, 0.0037945996, 0.0756995099, 0.0005616921, -16.9379397114
0.5600000000, 0.9800000000, 0.8777408547, 0.0007829950, 0.0877741204, 0.0005884657, -3.8094491637
0.5600000000, 1.0000000000, 1.0000000000, 0.0000000000, 0.1000000000, 0.0005862454, -3.7596986294
0.5800000000, 0.0000000000, 0.0000000000, -0.0000000000, 0.0000000000, -0.0000631141, -2.5239510791
0.5800000000, 0.0200000000, -0.0125303988, -0.0002492054, 0.0012532877, -0.0000578913, -2.5155610233
0.5800000000, 0.0400000000, -0.0240512172, -0.0009517521, 0.0024070041, -0.0000545566, -1.8942051747
0.5800000000, 0.0600000000, -0.0348012417, -0.0020488138, 0.0034861498, -0.0000526333, -1.3876786794
0.5800000000, 0.0800000000, -0.0449676156, -0.0034896799, 0.0045102819, -0.0000519555, -0.9263128310
0.5800000000, 0.1000000000, -0.0547146148, -0.0052291621, 0.0054963926, -0.0000523628, -0.5125765670
0.5800000000, 0.1200000000, -0.0641837346, -0.0072254900, 0.0064589159, -0.0000537267, -0.1435199680
0.5800000000, 0.1400000000, -0.0734960747, -0.0094383591, 0.0074099633, -0.0000559378, 0.1797765852
0.5800000000, 0.1600000000, -0.0827532194, -0.0118271532, 0.0083594120, -0.0000588981, 0.4536927961
0.5800000000, 0.1800000000, -0.0920372018, -0.0143493404, 0.0093149075, -0.0000625140, 0.6721964567
0.5800000000, 0.2000000000, -0.1014096034, -0.0169590638, 0.0102817885, -0.0000666895, 0.8271816698
0.5800000000, 0.2200000000, -0.1109099302, -0.0196059621, 0.0112629509, -0.0000713212, 0.9088534071
0.5800000000, 0.2400000000, -0.1205534239, -0.0222342663, 0.0122586666, -0.0000762933, 0.9062167601
0.5800000000, 0.2600000000, -0.1303285037, -0.0247822308, 0.0132663777, -0.0000814739, 0.8076996969
0.5800000000, 0.2800000000, -0.1401940702, -0.0271819698, 0.0142804891, -0.0000867127, 0.6019344922
0.5800000000, 0.3000000000, -0.1500769558, -0.0293597751, 0.0152921840, -0.0000918399, 0.2787092485
0.5800000000, 0.3200000000, -0.1598698422, -0.0312369949, 0.0162892960, -0.0000966669, -0.1699194741
0.5800000000, 0.3400000000, -0.1694300121, -0.0327315469, 0.0172562693, -0.0001009889, -0.7483900107
0.5800000000, 0.3600000000, -0.1785793167, -0.0337601174, 0.0181742449, -0.0001045901, -1.4563471045
0.5800000000, 0.3800000000, -0.1871057411, -0.0342410672, 0.0190213062, -0.0001072506, -2.2874133526
0.5800000000, 0.4000000000, -0.1947669003, -0.0340980091, 0.0197729157, -0.0001087559, -3.2281714465
0.5800000000, 0.4200000000, -0.2012957067, -0.0332639595, 0.0204025617, -0.0001089084, -4.2575388480
0.5800000000, 0.4400000000, -0.2064082953, -0.0316858820, 0.0208826194, -0.0001075392, -5.3467289758
0.5800000000, 0.4600000000, -0.2098140836, -0.0293293599, 0.0211854103, -0.0001045212, -6.4599764146
0.5800000000, 0.4800000000, -0.2112275808, -0.0261830587, 0.0212844177, -0.0000997798, -7.5561498287
0.5800000000, 0.5000000000, -0.2103812799, -0.0222625849, 0.0211555916, -0.0000933016, -8.5912829715
0.5800000000, 0.5200000000, -0.2070386806, -0.0176133370, 0.0207786537, -0.0000851384, -9.5219289767
0.5800000000, 0.5400000000, -0.2010062673, -0.0123119828, 0.0201382979, -0.0000754055, -10.3091050557
0.5800000000, 0.5600000000, -0.1921431238, -0.0064662923, 0.0192251900, -0.0000642731, -10.9224728728
0.5800000000, 0.5800000000, -0.1803668571, -0.0002132099, 0.0180366983, -0.0000519514, -11.3443272873
0.5800000000, 0.6000000000, -0.1656546302, 0.0062847700, 0.0165773806, -0.0000386676, -11.5729700171
0.5800000000, 0.6200000000, -0.1480383585, 0.0128446645, 0.0148594552, -0.0000246387, -11.6251346230
0.5800000000, 0.6400000000, -0.1275934627, 0.0192690913, 0.0129040264, -0.0000100391, -11.5372869719
0.5800000000, 0.6600000000, -0.1044209346, 0.0253528885, 0.0107454644, 0.0000050340, -11.3658007345
0.5800000000, 0.6800000000, -0.0786228006, 0.0308898014, 0.0084473218, 0.0000205959, -11.1861213653
0.5800000000, 0.7000000000, -0.0502713381, 0.0356789239, 0.0061645706, 0.0000368096, -11.0909880870
0.5800000000, 0.7200000000, -0.0193726484, 0.0395308710, 0.0044022599, 0.0000540168, -11.1874885387
0.5800000000, 0.7400000000, 0.0141744326, 0.0422740423, 0.0044587097, 0.0000727647, -11.5921155653
0.5800000000, 0.7600000000, 0.0506223532, 0.0437617661, 0.0066915729, 0.0000938199, -12.4221018651
0.5800000000, 0.7800000000, 0.0904185558, 0.0438814850, 0.0100504229, 0.0001181600, -13.7803017063
0.5800000000, 0.8000000000, 0.1342429952, 0.0425673086, 0.0140830244, 0.0001469264, -15.7302008198
0.5800000000, 0.8200000000, 0.1830295419, 0.0398169945, 0.0187310454, 0.0001813130, -18.2580577698
0.5800000000, 0.8400000000, 0.2379561050, 0.0357134692, 0.0240621196, 0.0002223618, -21.2218969602
0.5800000000, 0.8600000000, 0.3003829986, 0.0304490759, 0.0301922328, 0.0002706413, -24.2934796953
0.5800000000, 0.8800000000, 0.3717162890, 0.0243476592, 0.0372512829, 0.0003258046, -26.9105128060
0.5800000000, 0.9000000000, 0.4531770567, 0.0178754284, 0.0453529465, 0.0003860724, -28.2717580212
0.5800000000, 0.9200000000, 0.5454748239, 0.0116267501, 0.0545598721, 0.0004477724, -27.4272063999
0.5800000000, 0.9400000000, 0.6484215265, 0.0062666763, 0.0648451808, 0.0005051761, -23.5054968024
0.5800000000, 0.9600000000, 0.7605772069, 0.0024081004, 0.0760581019, 0.0005510246, -16.3993490407
0.5800000000, 0.9800000000, 0.8792013243, 0.0004051926, 0.0879201418, 0.0005782959, -5.4943825661
0.5800000000, 1.0000000000, 1.0000000000, -0.0000000000, 0.1000000000, 0.0005825540, -5.4363956297
0.6000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000602751, -2.3363964701
0.6000000000, 0.0200000000, -0.0119824935, -0.0003116995, 0.0011986547, -0.0000554335, -2.3236338677
0.6000000000, 0.0400000000, -0.0230304285, -0.0011864316, 0.0023060968, -0.0000523626, -1.7239829117
0.6000000000, 0.0600000000, -0.0333692556, -0.0025476467, 0.0033466367, -0.0000506215, -1.2224754955
0.6000000000, 0.0800000000, -0.0431772544, -0.0043322034, 0.0043394047, -0.0000500620, -0.7555994925
0.6000000000, 0.1000000000, -0.0526123539, -0.0064866653, 0.0053010722, -0.0000505419, -0.3268733737
0.6000000000, 0.1200000000, -0.0618121537, -0.0089643658, 0.0062458804, -0.0000519503, 0.0654508342
0.6000000000, 0.1400000000, -0.0708960560, -0.0117227296, 0.0071858703, -0.0000541947, 0.4194459017
0.6000000000, 0.1600000000, -0.0799659403, -0.0147208635, 0.0081309627, -0.0000571931, 0.7308036666
0.6000000000, 0.1800000000, -0.0891059172, -0.0179173886, 0.0090889478, -0.0000608673, 0.9928682271
0.6000000000, 0.2000000000, -0.0983812014, -0.0212685130, 0.0100653914, -0.0000651362, 1.1968704653
0.6000000000, 0.2200000000, -0.1078362310, -0.0247263547, 0.0110634738, -0.0000699102, 1.3322103549
0.6000000000, 0.2400000000, -0.1174921783, -0.0282375423, 0.0120837787, -0.0000750867, 1.3868445820
0.6000000000, 0.2600000000, -0.1273440287, -0.0317421395, 0.0131240486, -0.0000805453, 1.3478127363
0.6000000000, 0.2800000000, -0.1373574516, -0.0351729560, 0.0141789303, -0.0000861458, 1.2019348360
0.6000000000, 0.3000000000, -0.1474657321, -0.0384553228, 0.0152397356, -0.0000917256, 0.9367026215
0.6000000000, 0.3200000000, -0.1575670846, -0.0415074251, 0.0162942482, -0.0000971005, 0.5413696777
0.6000000000, 0.3400000000, -0.1675227186, -0.0442412874, 0.0173266133, -0.0001020659, 0.0082193060
0.6000000000, 0.3600000000, -0.1771560627, -0.0465645012, 0.0183173479, -0.0001064010, -0.6660461686
0.6000000000, 0.3800000000, -0.1862535648, -0.0483827584, 0.0192435136, -0.0001098757, -1.4788940197
0.6000000000, 0.4000000000, -0.1945674595, -0.0496032132, 0.0200790874, -0.0001122587, -2.4206739335
0.6000000000, 0.4200000000, -0.2018208199, -0.0501386266, 0.0207955585, -0.0001133292, -3.4736446677
0.6000000000, 0.4400000000, -0.2077150677, -0.0499121662, 0.0213627652, -0.0001128896, -4.6115333676
0.6000000000, 0.4600000000, -0.2119399113, -0.0488626330, 0.0217499616, -0.0001107785, -5.7998483775
0.6000000000, 0.4800000000, -0.2141854101, -0.0469497871, 0.0219270774, -0.0001068841, -6.9971290566
0.6000000000, 0.5000000000, -0.2141555491, -0.0441593583, 0.0218661035, -0.0001011547, -8.1572320410
0.6000000000, 0.5200000000, -0.2115823849, -0.0405072733, 0.0215425033, -0.0000936050, -9.2326248211
0.6000000000, 0.5400000000, -0.2062395331, -0.0360426321, 0.0209365270, -0.0000843177, -10.1784997859
0.6000000000, 0.5600000000, -0.1979535679, -0.0308490271, 0.0200342900, -0.0000734374, -10.9573638807
0.6000000000, 0.5800000000, -0.1866118351, -0.0250439361, 0.0188284826, -0.0000611572, -11.5436383504
0.6000000000, 0.6000000000, -0.1721652769, -0.0187761025, 0.0173186098, -0.0000476974, -11.9277562005
0.6000000000, 0.6200000000, -0.1546251211, -0.0122210398, 0.0155107324, -0.0000332782, -12.1192938248
0.6000000000, 0.6400000000, -0.1340526763, -0.0055749969, 0.0134168553, -0.0000180868, -12.1488117303
0.6000000000, 0.6600000000, -0.1105419232, 0.0009521325, 0.0110546024, -0.0000022413, -12.0682656226
0.6000000000, 0.6800000000, -0.0841950474, 0.0071444324, 0.0084497627, 0.0000142463, -11.9500068381
0.6000000000, 0.7000000000, -0.0550914676, 0.0127876951, 0.0056556122, 0.0000315052, -11.8844215359
0.6000000000, 0.7200000000, -0.0232512896, 0.0176770708, 0.0029207898, 0.0000498375, -11.9760634823
0.6000000000, 0.7400000000, 0.0114054216, 0.0216248068, 0.0024448229, 0.0000697419, -12.3376531226
0.6000000000, 0.7600000000, 0.0491014019, 0.0244686622, 0.0054860396, 0.0000919237, -13.0805660682
0.6000000000, 0.7800000000, 0.0902434515, 0.0260819387, 0.0093936937, 0.0001172820, -14.2995864571
0.6000000000, 0.8000000000, 0.1354563427, 0.0263862186, 0.0138002367, 0.0001468571, -16.0491601854
0.6000000000, 0.8200000000, 0.1856000212, 0.0253676173, 0.0187325609, 0.0001817189, -18.3088781629
0.6000000000, 0.8400000000, 0.2417563374, 0.0230963913, 0.0242857098, 0.0002227713, -20.9385234045
0.6000000000, 0.8600000000, 0.3051672944, 0.0197478567, 0.0305805584, 0.0002704535, -23.6289905077
0.6000000000, 0.8800000000, 0.3771051344, 0.0156196169, 0.0377428476, 0.0003243418, -25.8656524040
0.6000000000, 0.9000000000, 0.4586596411, 0.0111361840, 0.0458794814, 0.0003826997, -26.9352783658
0.6000000000, 0.9200000000, 0.5504455859, 0.0068276406, 0.0550487929, 0.0004421077, -26.0247014820
0.6000000000, 0.9400000000, 0.6522700483, 0.0032649308, 0.0652278220, 0.0004973982, -22.4635704640
0.6000000000, 0.9600000000, 0.7628569031, 0.0009302987, 0.0762857470, 0.0005423258, -16.3465507639
0.6000000000, 0.9800000000, 0.8798771450, 0.0000041955, 0.0879877145, 0.0005711886, -7.8232772554
0.6000000000, 1.0000000000, 1.0000000000, 0.0000000000, 0.1000000000, 0.0005834031, -7.7565326514
0.6200000000, 0.0000000000, -0.0000000000, 0.0000000000, 0.0000000000, -0.0000568173, -2.0977315200
0.6200000000, 0.0200000000, -0.0113184799, -0.0003690884, 0.0011324496, -0.0000524652, -2.0805869103
0.6200000000, 0.0400000000, -0.0217978672, -0.0014015964, 0.0021842882, -0.0000497159, -1.5184504711
0.6200000000, 0.0600000000, -0.0316439725, -0.0030046414, 0.0031786300, -0.0000481802, -1.0336782583
0.6200000000, 0.0800000000, -0.0410215913, -0.0051040676, 0.0041337906, -0.0000477336, -0.5710132330
0.6200000000, 0.1000000000, -0.0500785318, -0.0076396180, 0.0050657903, -0.0000482584, -0.1351068879
0.6200000000, 0.1200000000, -0.0589455159, -0.0105611637, 0.0059884155, -0.0000496656, 0.2743716242
0.6200000000, 0.1400000000, -0.0677379358, -0.0138253039, 0.0069134412, -0.0000518830, 0.6545686807
0.6200000000, 0.1600000000, -0.0765562373, -0.0173923448, 0.0078507013, -0.0000548475, 1.0005054921
0.6200000000, 0.1800000000, -0.0854854027, -0.0212235966, 0.0088080617, -0.0000584986, 1.3050125249
0.6200000000, 0.2000000000, -0.0945935650, -0.0252789596, 0.0097913065, -0.0000627722, 1.5588474799
0.6200000000, 0.2200000000, -0.1039298617, -0.0295147808, 0.0108039523, -0.0000675950, 1.7508585159
0.6200000000, 0.2400000000, -0.1135216540, -0.0338819834, 0.0118470058, -0.0000728797, 1.8682477816
0.6200000000, 0.2600000000, -0.1233712703, -0.0383244956, 0.0129186831, -0.0000785209, 1.8969716195
0.6200000000, 0.2800000000, -0.1334524729, -0.0427780258, 0.0140141079, -0.0000843914, 1.8223165446
0.6200000000, 0.3000000000, -0.1437068978, -0.0471692615, 0.0151250163, -0.0000903404, 1.6296837572
0.6200000000, 0.3200000000, -0.1540407750, -0.0514155889, 0.0162394960, -0.0000961928, 1.3056018740
0.6200000000, 0.3400000000, -0.1643222915, -0.0554254504, 0.0173417981, -0.0001017493, 0.8389653938
0.6200000000, 0.3600000000, -0.1743800122, -0.0590994613, 0.0184122609, -0.0001067903, 0.2224636901
0.6200000000, 0.3800000000, -0.1840028022, -0.0623323999, 0.0194273928, -0.0001110805, -0.5458781586
0.6200000000, 0.4000000000, -0.1929416926, -0.0650161526, 0.0203601564, -0.0001143774, -1.4611772679
